game_id,season,week,home_team,away_team,result,spread_line,H_points_scored_avg,H_points_allowed_avg,H_total_yards_avg,H_total_yards_allowed_avg,H_rush_yards_avg,H_rush_yards_allowed_avg,H_pass_yards_avg,H_pass_yards_allowed_avg,H_turnovers_taken_avg,H_turnovers_lost_avg,H_points_scored_streak,H_points_allowed_streak,H_total_yards_streak,H_total_yards_allowed_streak,H_rush_yards_streak,H_rush_yards_allowed_streak,H_pass_yards_streak,H_pass_yards_allowed_streak,H_turnovers_taken_streak,H_turnovers_lost_streak,H_win_pct,H_win_pct_streak,H_computed_strength,A_points_scored_avg,A_points_allowed_avg,A_total_yards_avg,A_total_yards_allowed_avg,A_rush_yards_avg,A_rush_yards_allowed_avg,A_pass_yards_avg,A_pass_yards_allowed_avg,A_turnovers_taken_avg,A_turnovers_lost_avg,A_points_scored_streak,A_points_allowed_streak,A_total_yards_streak,A_total_yards_allowed_streak,A_rush_yards_streak,A_rush_yards_allowed_streak,A_pass_yards_streak,A_pass_yards_allowed_streak,A_turnovers_taken_streak,A_turnovers_lost_streak,A_win_pct,A_win_pct_streak,A_computed_strength
2020_17_MIA_BUF,2020,17,BUF,MIA,30,-3.5,29.666666666666668,23.266666666666666,392.53333333333336,346.4,109.66666666666667,122.93333333333334,293.2,236.86666666666667,1.4666666666666666,1.2,36.5,16.75,447.75,271.0,124.25,104.5,329.0,178.25,1.25,0.75,0.8,1.0,0.040685197436205356,25.2,18.8,331.8666666666667,362.06666666666666,107.86666666666666,118.93333333333334,236.26666666666668,265.6666666666667,1.7333333333333334,1.0666666666666667,23.5,19.25,385.25,341.25,142.5,88.75,258.25,282.75,1.75,0.75,0.6666666666666666,0.75,0.03653342539328247
2020_17_NO_CAR,2020,17,CAR,NO,-26,-6.0,22.866666666666667,24.6,351.6,361.06666666666666,108.66666666666667,118.66666666666667,257.2,254.86666666666667,1.3333333333333333,1.0666666666666667,22.5,24.25,347.0,357.75,115.0,123.75,251.25,255.25,1.5,1.0,0.3333333333333333,0.25,0.03139303224975717,29.933333333333334,22.0,378.4,310.53333333333336,140.6,94.4,249.6,232.53333333333333,1.2,1.0666666666666667,30.75,26.25,412.5,380.5,156.75,143.25,269.0,246.25,0.75,1.5,0.7333333333333333,0.5,0.039543038630068035
2020_17_GB_CHI,2020,17,CHI,GB,-19,-4.5,23.733333333333334,22.333333333333332,330.0,346.8666666666667,102.6,115.66666666666667,244.86666666666667,246.6,1.0666666666666667,1.2666666666666666,35.0,21.25,396.75,352.25,159.0,100.5,250.25,275.75,1.25,0.75,0.5333333333333333,0.75,0.03127053255797647,31.6,23.533333333333335,394.1333333333333,332.93333333333334,135.93333333333334,113.13333333333334,270.6,236.06666666666666,1.0666666666666667,0.6,31.25,17.5,396.5,298.75,174.5,109.75,239.75,210.0,1.0,0.25,0.8,1.0,0.03999702259578422
2020_17_BAL_CIN,2020,17,CIN,BAL,-35,-13.5,20.533333333333335,25.733333333333334,328.06666666666666,380.1333333333333,101.4,130.93333333333334,249.66666666666666,254.73333333333332,1.0666666666666667,1.4,19.5,24.25,318.75,352.5,115.5,115.75,218.75,243.75,1.25,1.25,0.26666666666666666,0.5,0.02209088242462146,28.666666666666668,20.0,352.6,339.26666666666665,177.73333333333332,106.2,186.53333333333333,250.66666666666666,1.2666666666666666,1.1333333333333333,37.0,21.5,407.25,354.75,233.0,91.25,179.0,279.5,0.75,0.75,0.6666666666666666,1.0,0.03660167631964893
2020_17_PIT_CLE,2020,17,CLE,PIT,2,10.5,25.6,26.466666666666665,370.46666666666664,356.73333333333335,145.33333333333334,112.53333333333333,233.66666666666666,260.46666666666664,1.3333333333333333,1.0666666666666667,29.75,27.75,411.0,360.25,101.75,124.5,319.25,251.0,0.75,1.0,0.6666666666666666,0.5,0.030336611528297818,26.266666666666666,19.2,330.93333333333334,302.6,84.4,106.06666666666666,254.13333333333333,219.86666666666667,1.7333333333333334,1.0,19.25,25.0,287.5,311.75,44.0,107.0,250.75,223.25,1.0,1.5,0.8,0.25,0.03755160163694776
2020_17_LV_DEN,2020,17,DEN,LV,-1,-2.5,19.466666666666665,27.6,328.3333333333333,361.46666666666664,119.73333333333333,131.6,222.26666666666668,247.86666666666667,0.7333333333333333,2.1333333333333333,20.75,29.0,336.5,416.75,137.0,132.5,206.75,303.25,0.0,1.5,0.3333333333333333,0.25,0.025526394077242723,26.8,29.8,377.8666666666667,385.6666666666667,120.66666666666667,126.06666666666666,267.46666666666664,266.8,0.9333333333333333,1.4,27.5,32.0,432.75,404.75,107.0,161.0,335.25,255.0,0.75,1.5,0.4666666666666667,0.25,0.0325328587739256
2020_17_MIN_DET,2020,17,DET,MIN,-2,-3.0,22.8,32.13333333333333,346.0,414.53333333333336,91.33333333333333,135.53333333333333,273.6,289.8666666666667,0.8,1.2666666666666666,22.5,38.5,342.25,463.0,76.75,141.5,283.5,330.25,0.25,1.5,0.3333333333333333,0.25,0.02295228667496487,26.2,29.333333333333332,386.53333333333336,392.06666666666666,143.86666666666667,134.8,257.3333333333333,264.93333333333334,1.2,1.4666666666666666,25.25,33.75,382.0,418.75,138.75,173.5,273.0,249.25,1.75,1.0,0.4,0.25,0.0275563209992285
2020_17_TEN_HOU,2020,17,HOU,TEN,-3,-7.0,23.066666666666666,28.2,369.93333333333334,412.1333333333333,91.33333333333333,151.73333333333332,297.2,273.93333333333334,0.5333333333333333,1.0,19.5,31.5,393.5,417.75,111.75,143.5,314.25,287.75,0.0,1.5,0.26666666666666666,0.0,0.02299780728834321,30.0,26.733333333333334,390.6,394.46666666666664,160.13333333333333,122.46666666666667,240.66666666666666,280.53333333333336,1.4,0.7333333333333333,31.5,29.0,403.0,422.5,165.5,141.5,248.75,285.25,1.5,1.5,0.6666666666666666,0.5,0.0345759614776037
2020_17_JAX_IND,2020,17,IND,JAX,14,15.5,28.2,23.2,374.26666666666665,335.6666666666667,114.86666666666666,93.0,268.1333333333333,257.73333333333335,1.5333333333333334,0.9333333333333333,30.25,23.75,385.5,400.25,143.75,68.5,256.75,350.0,1.75,0.5,0.6666666666666666,0.75,0.03388073318289778,19.466666666666665,30.933333333333334,329.4,416.4,97.73333333333333,145.2,246.26666666666668,277.2,1.0666666666666667,1.5333333333333334,16.25,34.75,323.0,418.5,88.25,170.0,245.0,258.0,1.25,2.0,0.06666666666666667,0.0,0.01884528038082292
2020_17_LAC_KC,2020,17,KC,LAC,-17,-7.0,30.133333333333333,21.6,426.06666666666666,354.46666666666664,115.73333333333333,121.26666666666667,319.1333333333333,244.4,1.4666666666666666,1.0,26.0,21.5,425.75,337.25,128.0,102.25,310.75,250.25,1.25,1.75,0.9333333333333333,1.0,0.04461932771064319,23.066666666666666,27.0,379.93333333333334,348.8666666666667,109.93333333333334,124.4,283.06666666666666,233.13333333333333,1.1333333333333333,1.0,17.25,26.25,330.25,363.75,90.0,135.25,254.75,234.0,1.5,0.75,0.4,0.75,0.02682802122612055
2020_17_ARI_LA,2020,17,LA,ARI,11,1.0,23.6,19.266666666666666,380.06666666666666,286.46666666666664,127.2,94.13333333333334,263.46666666666664,213.93333333333334,1.4,1.4,22.75,18.5,354.5,258.25,134.25,96.75,232.75,187.75,0.75,0.75,0.6,0.5,0.03817618038696918,26.866666666666667,23.266666666666666,395.93333333333334,353.2,145.93333333333334,126.53333333333333,260.6666666666667,247.86666666666667,1.0666666666666667,1.3333333333333333,24.75,22.75,374.5,360.5,118.5,135.25,274.0,254.0,0.75,1.75,0.5333333333333333,0.5,0.03318716895735588
2020_17_NYJ_NE,2020,17,NE,NYJ,14,3.0,19.866666666666667,22.6,322.26666666666665,354.26666666666665,145.33333333333334,132.8,190.86666666666667,230.4,1.3333333333333333,1.2666666666666666,17.25,21.0,253.75,358.75,133.5,159.0,140.75,208.75,1.0,0.5,0.4,0.25,0.028735854080505607,15.266666666666667,28.6,275.4,386.46666666666664,104.8,108.4,189.93333333333334,288.93333333333334,1.2666666666666666,1.1333333333333333,19.25,26.75,296.25,363.0,124.75,101.25,185.75,278.5,1.5,1.0,0.13333333333333333,0.5,0.019325579362663926
2020_17_DAL_NYG,2020,17,NYG,DAL,4,-1.5,17.133333333333333,22.533333333333335,297.46666666666664,352.26666666666665,109.53333333333333,111.6,207.13333333333333,259.06666666666666,1.2666666666666666,1.2666666666666666,10.75,21.25,252.0,385.25,99.0,156.25,180.75,246.75,0.75,0.75,0.3333333333333333,0.25,0.024299940251166722,25.066666666666666,30.0,376.6666666666667,390.2,112.0,161.06666666666666,284.46666666666664,239.4,1.3333333333333333,1.6666666666666667,31.25,22.75,366.0,411.25,112.5,174.0,267.0,247.5,2.5,0.5,0.4,0.75,0.02720328471775019
2020_17_WAS_PHI,2020,17,PHI,WAS,-6,-6.5,21.333333333333332,26.533333333333335,343.46666666666664,370.8,127.26666666666667,127.13333333333334,240.6,264.0,1.0666666666666667,1.7333333333333334,20.75,30.25,397.5,458.5,157.75,124.75,258.75,348.75,1.5,1.25,0.26666666666666666,0.25,0.025584176566530142,21.0,21.0,321.8666666666667,310.6,100.53333333333333,112.46666666666667,242.26666666666668,218.26666666666668,1.3333333333333333,1.4666666666666666,18.5,18.0,312.5,313.5,83.75,105.75,247.5,220.75,1.75,1.5,0.4,0.5,0.028337548639556773
2020_17_SEA_SF,2020,17,SF,SEA,-3,-7.0,23.533333333333335,24.266666666666666,373.06666666666666,316.8,120.2,105.46666666666667,269.8,223.0,1.2666666666666666,1.7333333333333334,23.0,27.5,401.0,320.75,142.75,96.5,269.25,237.75,1.0,2.25,0.4,0.25,0.029401911023928598,28.866666666666667,23.2,375.6,384.46666666666664,123.33333333333333,96.2,270.93333333333334,302.53333333333336,1.3333333333333333,1.2,23.0,11.0,332.75,291.0,140.25,115.25,212.0,191.5,1.25,1.0,0.7333333333333333,0.75,0.038463685546404246
2020_17_ATL_TB,2020,17,TB,ATL,17,7.5,29.866666666666667,21.866666666666667,377.3333333333333,323.4,95.0,77.46666666666667,291.8,269.73333333333335,1.5333333333333334,1.0,32.0,18.75,431.0,358.75,86.0,89.75,355.5,298.75,1.0,0.5,0.6666666666666666,0.75,0.040592941111754634,24.6,24.666666666666668,367.46666666666664,392.8666666666667,93.66666666666667,105.53333333333333,290.3333333333333,301.26666666666665,1.3333333333333333,1.0666666666666667,18.5,22.25,346.75,395.0,66.75,120.0,298.0,285.75,1.0,1.25,0.26666666666666666,0.0,0.030373716791031277
2021_05_SF_ARI,2021,5,ARI,SF,7,6.0,35.0,21.25,440.5,357.25,136.5,135.75,318.25,240.25,2.25,1.0,35.0,21.25,440.5,357.25,136.5,135.75,318.25,240.25,2.25,1.0,1.0,1.0,0.0465651066162271,26.75,25.5,376.25,337.75,113.5,118.0,271.75,234.5,0.25,1.25,26.75,25.5,376.25,337.75,113.5,118.0,271.75,234.5,0.25,1.25,0.5,0.5,0.029086497180907885
2021_05_NYJ_ATL,2021,5,ATL,NYJ,7,3.0,19.5,32.0,320.0,384.25,86.75,119.25,247.5,274.0,0.5,1.0,19.5,32.0,320.0,384.25,86.75,119.25,247.5,274.0,0.5,1.0,0.25,0.25,0.0202187330981591,11.75,23.5,276.75,354.0,76.5,127.25,231.25,249.5,0.5,2.0,11.75,23.5,276.75,354.0,76.5,127.25,231.25,249.5,0.5,2.0,0.25,0.25,0.016764429136764677
2021_05_IND_BAL,2021,5,BAL,IND,6,7.5,26.25,23.0,420.0,358.75,164.5,85.75,269.25,293.25,1.0,1.25,26.25,23.0,420.0,358.75,164.5,85.75,269.25,293.25,1.0,1.25,0.75,0.75,0.04024766082733456,20.75,24.25,326.5,331.25,112.0,114.0,236.25,232.0,1.75,0.75,20.75,24.25,326.5,331.25,112.0,114.0,236.25,232.0,1.75,0.75,0.25,0.25,0.02301711428549648
2021_05_PHI_CAR,2021,5,CAR,PHI,-3,2.5,24.25,16.5,387.5,252.0,107.5,91.25,297.25,181.25,0.75,1.0,24.25,16.5,387.5,252.0,107.5,91.25,297.25,181.25,0.75,1.0,0.75,0.75,0.037887027202666186,23.5,26.5,398.5,354.25,122.75,150.25,291.75,217.25,0.5,0.5,23.5,26.5,398.5,354.25,122.75,150.25,291.75,217.25,0.5,0.5,0.25,0.25,0.026909233826360585
2021_05_GB_CIN,2021,5,CIN,GB,-3,-2.0,23.0,18.75,325.5,323.0,98.0,93.5,247.0,250.0,1.0,1.25,23.0,18.75,325.5,323.0,98.0,93.5,247.0,250.0,1.0,1.25,0.75,0.75,0.03503506487461785,23.75,25.0,318.0,311.5,92.5,101.0,241.25,221.5,1.5,1.0,23.75,25.0,318.0,311.5,92.5,101.0,241.25,221.5,1.5,1.0,0.75,0.75,0.028996410159570087
2021_05_NYG_DAL,2021,5,DAL,NYG,24,7.5,31.5,24.25,420.75,396.75,162.0,81.0,266.5,336.0,2.5,0.75,31.5,24.25,420.75,396.75,162.0,81.0,266.5,336.0,2.5,0.75,0.75,0.75,0.05036657055984031,20.75,23.75,385.0,382.0,101.5,122.75,296.0,269.5,1.0,0.75,20.75,23.75,385.0,382.0,101.5,122.75,296.0,269.5,1.0,0.75,0.25,0.25,0.02507563619246194
2021_05_NE_HOU,2021,5,HOU,NE,-3,-8.0,16.75,29.0,263.25,401.75,83.0,137.0,193.25,276.25,1.5,1.5,16.75,29.0,263.25,401.75,83.0,137.0,193.25,276.25,1.5,1.5,0.25,0.25,0.018361591842340784,17.75,17.5,311.75,307.0,68.5,122.0,264.25,202.25,1.25,1.75,17.75,17.5,311.75,307.0,68.5,122.0,264.25,202.25,1.25,1.75,0.25,0.25,0.02336659391935964
2021_05_TEN_JAX,2021,5,JAX,TEN,-18,-4.0,18.5,28.75,321.5,418.5,112.25,106.25,218.25,320.75,0.25,2.25,18.5,28.75,321.5,418.5,112.25,106.25,218.25,320.75,0.25,2.25,0.0,0.0,0.019856801884979326,23.75,27.75,395.5,358.25,163.75,91.5,265.0,280.75,0.5,1.75,23.75,27.75,395.5,358.25,163.75,91.5,265.0,280.75,0.5,1.75,0.5,0.5,0.026089886606887124
2021_05_BUF_KC,2021,5,KC,BUF,-18,2.5,33.5,31.25,427.5,438.75,130.25,146.0,304.5,307.0,1.0,1.75,33.5,31.25,427.5,438.75,130.25,146.0,304.5,307.0,1.0,1.75,0.5,0.5,0.04301658985642837,33.5,11.0,404.0,216.75,145.25,68.0,266.0,167.25,2.5,1.0,33.5,11.0,404.0,216.75,145.25,68.0,266.0,167.25,2.5,1.0,0.75,0.75,0.035095317911418254
2021_05_CLE_LAC,2021,5,LAC,CLE,5,2.5,23.75,18.5,392.0,332.0,107.5,139.5,294.5,207.0,1.75,1.0,23.75,18.5,392.0,332.0,107.5,139.5,294.5,207.0,1.75,1.0,0.75,0.75,0.04985877904414981,25.0,16.75,390.25,250.25,177.0,66.5,233.75,208.75,0.5,1.0,25.0,16.75,390.25,250.25,177.0,66.5,233.75,208.75,0.5,1.0,0.75,0.75,0.04307487085382331
2021_05_CHI_LV,2021,5,LV,CHI,-11,5.5,26.0,25.0,406.5,362.25,80.5,132.25,349.75,241.75,0.75,0.75,26.0,25.0,406.5,362.25,80.5,132.25,349.75,241.75,0.75,0.75,0.75,0.75,0.036157494896554974,16.0,22.75,237.0,350.75,122.75,112.0,152.25,268.25,1.5,1.0,16.0,22.75,237.0,350.75,122.75,112.0,152.25,268.25,1.5,1.0,0.5,0.5,0.026764680360433994
2021_05_DET_MIN,2021,5,MIN,DET,2,10.0,23.5,23.0,382.5,389.5,112.25,135.5,283.0,278.5,0.5,0.5,23.5,23.0,382.5,389.5,112.25,135.5,283.0,278.5,0.5,0.5,0.25,0.25,0.03548569506174471,20.25,29.75,353.5,381.25,101.75,132.75,275.0,267.5,1.0,1.25,20.25,29.75,353.5,381.25,101.75,132.75,275.0,267.5,1.0,1.25,0.0,0.0,0.020429202301847357
2021_05_DEN_PIT,2021,5,PIT,DEN,8,-2.0,16.75,23.25,301.75,357.75,55.25,99.0,258.25,268.0,0.75,1.25,16.75,23.25,301.75,357.75,55.25,99.0,258.25,268.0,0.75,1.25,0.25,0.25,0.02630515062492269,20.75,12.25,353.75,267.75,121.75,70.0,251.25,215.25,1.25,0.75,20.75,12.25,353.75,267.75,121.75,70.0,251.25,215.25,1.25,0.75,0.75,0.75,0.03060399435071187
2021_05_LA_SEA,2021,5,SEA,LA,-9,-2.5,25.75,25.0,350.25,445.0,107.0,152.0,261.0,310.75,0.75,0.25,25.75,25.0,350.25,445.0,107.0,152.0,261.0,310.75,0.75,0.25,0.5,0.5,0.030075291588259487,28.75,24.75,391.25,397.25,93.0,123.5,305.5,297.0,1.0,1.0,28.75,24.75,391.25,397.25,93.0,123.5,305.5,297.0,1.0,1.0,0.75,0.75,0.03953340762987897
2021_05_MIA_TB,2021,5,TB,MIA,28,11.0,30.5,26.25,399.75,375.5,72.25,47.5,339.0,341.5,1.5,1.25,30.5,26.25,399.75,375.5,72.25,47.5,339.0,341.5,1.5,1.25,0.75,0.75,0.03827397128598932,15.5,27.25,252.5,388.25,78.25,136.75,199.5,268.5,1.25,1.0,15.5,27.25,252.5,388.25,78.25,136.75,199.5,268.5,1.25,1.0,0.25,0.25,0.018394673253962553
2021_05_NO_WAS,2021,5,WAS,NO,-11,-2.5,25.25,30.5,342.0,417.5,103.25,118.5,243.25,307.0,0.5,1.25,25.25,30.5,342.0,417.5,103.25,118.5,243.25,307.0,0.5,1.25,0.5,0.5,0.02730920269527784,23.5,17.25,276.75,349.75,132.75,66.0,156.25,294.5,2.0,0.75,23.5,17.25,276.75,349.75,132.75,66.0,156.25,294.5,2.0,0.75,0.5,0.5,0.03177732007062282
2021_06_LAC_BAL,2021,6,BAL,LAC,28,3.0,27.2,23.4,441.4,389.6,148.8,93.2,303.8,315.0,1.0,1.2,27.25,21.0,450.25,364.25,138.75,96.0,321.0,285.0,1.0,1.0,0.8,1.0,0.03604346394410572,28.4,23.2,412.6,372.2,108.4,157.6,315.2,226.6,1.4,1.0,30.5,25.0,409.75,400.5,113.0,165.5,309.75,249.5,1.5,0.75,0.8,0.75,0.047235175954174466
2021_06_MIN_CAR,2021,6,CAR,MIN,-6,-2.5,23.0,17.4,363.4,256.6,107.8,91.2,273.2,184.6,1.0,1.4,24.0,18.25,359.0,257.25,107.0,102.75,271.75,166.25,1.0,1.5,0.6,0.5,0.03541911115748423,22.6,21.8,382.8,369.6,113.8,130.0,281.4,263.4,0.8,0.8,22.25,20.5,377.75,370.5,125.5,125.25,261.25,264.0,1.0,0.75,0.4,0.5,0.03439879146927259
2021_06_GB_CHI,2021,6,CHI,GB,-10,-5.5,16.8,20.0,240.0,332.4,126.8,103.8,145.6,255.8,1.4,0.8,17.5,16.5,219.5,319.0,125.0,111.25,128.0,239.5,1.75,0.5,0.6,0.75,0.032973492376559825,24.0,24.4,347.6,323.0,100.6,101.4,261.8,233.4,1.6,1.0,29.25,21.0,377.25,323.25,115.0,84.0,277.0,254.0,2.0,0.5,0.8,1.0,0.035254128283431926
2021_06_ARI_CLE,2021,6,CLE,ARI,-23,3.0,28.4,22.8,418.8,299.2,187.6,75.6,248.0,246.6,0.6,0.8,28.25,20.25,408.75,274.75,196.25,76.25,229.75,224.0,0.75,0.5,0.6,0.75,0.04301953360944189,31.4,19.0,413.2,353.4,128.0,139.0,302.4,230.6,2.0,1.0,29.75,20.5,412.5,379.75,126.0,152.25,305.75,233.75,1.75,1.0,1.0,1.0,0.04744574836492647
2021_06_LV_DEN,2021,6,DEN,LV,-10,5.0,20.4,15.2,357.8,292.4,118.6,85.4,258.6,222.8,1.2,0.8,18.75,15.75,342.25,287.0,107.0,91.75,257.25,211.75,1.25,0.75,0.6,0.5,0.026861132925550302,22.6,24.0,377.0,340.2,78.6,134.4,321.0,217.2,0.6,0.8,20.0,23.25,348.5,323.75,77.75,120.75,292.5,212.75,0.25,0.75,0.6,0.5,0.031018665808278507
2021_06_CIN_DET,2021,6,DET,CIN,-23,-3.5,19.6,27.6,340.8,381.8,103.0,130.2,260.6,269.0,1.2,1.4,16.25,24.25,317.5,366.75,99.75,130.0,241.25,256.5,1.0,1.5,0.0,0.0,0.022804901914817627,22.8,20.0,334.2,351.6,99.0,101.4,253.8,268.8,1.0,1.4,21.75,19.0,326.25,338.75,86.5,110.0,252.0,245.5,1.0,1.75,0.6,0.5,0.03525741863104579
2021_06_HOU_IND,2021,6,IND,HOU,28,10.5,21.6,25.6,363.8,370.4,114.2,108.4,269.4,274.0,1.6,0.8,23.0,25.0,370.75,367.75,114.5,100.5,274.0,279.0,1.75,0.75,0.2,0.25,0.02343913949865563,17.8,28.2,282.6,391.8,79.8,134.8,217.0,267.2,1.6,1.4,13.0,30.0,241.0,391.0,59.75,149.5,198.5,251.0,1.25,1.75,0.2,0.0,0.01751409673339596
2021_06_MIA_JAX,2021,6,JAX,MIA,3,-2.5,18.6,30.4,348.0,408.4,129.4,121.8,229.2,296.0,0.2,2.2,18.0,28.75,336.25,398.25,142.75,112.25,203.5,297.25,0.25,2.0,0.0,0.0,0.01803384878921676,15.8,30.8,262.2,422.2,70.4,133.6,214.6,305.2,1.0,1.2,15.5,34.5,263.0,429.5,69.5,135.75,217.75,311.25,0.75,1.25,0.2,0.0,0.01628055432786841
2021_06_DAL_NE,2021,6,NE,DAL,-6,-3.5,19.2,18.4,319.8,317.6,80.0,111.0,257.6,224.2,1.2,1.8,20.0,18.75,301.5,332.25,68.75,120.25,251.75,229.75,1.25,1.75,0.4,0.5,0.022519737141933876,34.0,23.4,439.6,390.8,169.8,79.4,278.0,327.6,2.4,1.0,35.25,21.5,436.75,380.75,197.25,86.25,246.75,314.75,2.0,1.0,0.8,1.0,0.047949410640437284
2021_06_LA_NYG,2021,6,NYG,LA,-27,-7.5,20.6,27.8,381.4,408.6,95.8,138.4,295.6,280.4,1.2,1.0,22.5,28.0,398.25,405.75,104.75,131.75,302.75,284.5,1.25,1.0,0.2,0.25,0.024536340923906847,28.2,23.2,408.2,388.6,98.0,117.2,317.4,294.2,1.2,1.0,26.75,25.5,413.75,405.25,104.0,113.0,316.5,313.75,1.0,1.25,0.8,0.75,0.04239265777215776
2021_06_TB_PHI,2021,6,PHI,TB,-6,-7.0,23.0,24.8,373.8,336.8,116.4,142.0,273.0,209.2,1.0,0.8,20.75,29.5,358.25,356.0,102.25,146.5,275.25,220.5,1.25,1.0,0.4,0.25,0.03052240248777741,33.4,24.4,431.4,360.6,82.0,45.8,361.6,328.2,1.6,1.0,34.0,23.25,431.5,338.0,89.5,42.25,357.25,309.5,1.75,0.25,0.8,0.75,0.035892345452132664
2021_06_SEA_PIT,2021,6,PIT,SEA,3,5.5,18.8,22.4,319.6,361.0,73.6,100.4,257.2,272.0,0.8,1.2,17.75,24.0,336.5,358.5,73.25,96.25,274.5,272.5,0.75,1.5,0.4,0.25,0.03049169509853984,24.0,25.2,351.0,451.2,104.0,145.2,265.4,321.6,0.8,0.6,23.0,27.5,343.5,480.0,95.0,153.25,268.25,339.25,0.75,0.5,0.4,0.25,0.029762418437648413
2021_06_BUF_TEN,2021,6,TEN,BUF,3,-6.0,26.4,26.0,390.0,377.4,167.8,112.8,251.4,279.2,0.8,1.4,29.75,23.0,425.5,367.75,188.25,107.0,259.75,276.75,0.75,1.0,0.6,0.75,0.026778195207261563,34.4,12.8,410.4,251.8,140.4,78.4,275.8,188.2,2.6,0.8,39.0,10.25,420.25,251.75,146.25,79.25,277.25,188.25,3.25,0.75,0.8,1.0,0.03939149677388214
2021_06_KC_WAS,2021,6,WAS,KC,-18,-6.0,24.6,31.0,348.2,407.8,108.8,114.4,244.2,301.4,0.8,1.4,26.75,33.75,370.5,403.75,104.5,120.5,271.5,292.5,0.5,1.5,0.4,0.5,0.02594260934381646,30.8,32.6,420.4,438.2,128.2,141.0,298.0,308.6,0.8,2.0,30.25,33.5,426.25,433.0,142.0,138.0,288.25,305.5,0.5,2.5,0.4,0.25,0.03802703509493252
2021_07_HOU_ARI,2021,7,ARI,HOU,26,20.5,32.333333333333336,18.166666666666668,403.0,342.8333333333333,130.66666666666666,128.0,290.1666666666667,232.16666666666666,2.1666666666666665,0.8333333333333334,30.5,15.75,382.0,347.5,136.25,126.25,263.0,232.75,2.5,0.5,1.0,1.0,0.05575581822846064,15.333333333333334,28.666666666666668,294.3333333333333,391.1666666666667,87.16666666666667,141.33333333333334,221.33333333333334,259.8333333333333,1.3333333333333333,1.6666666666666667,8.5,30.0,253.75,399.25,70.25,154.0,202.5,253.5,0.75,2.25,0.16666666666666666,0.0,0.01578658243731939
2021_07_CIN_BAL,2021,7,BAL,CIN,-24,6.5,28.333333333333332,20.5,422.3333333333333,359.3333333333333,155.16666666666666,82.0,281.0,295.0,1.0,1.3333333333333333,26.75,13.75,411.75,315.0,122.75,87.0,303.0,248.0,0.75,1.0,0.8333333333333334,1.0,0.04513135239011465,24.666666666666668,18.5,344.8333333333333,331.3333333333333,106.16666666666667,90.5,257.8333333333333,257.6666666666667,1.0,1.3333333333333333,26.0,16.75,363.75,344.75,104.75,88.25,269.75,267.0,1.0,1.0,0.6666666666666666,0.75,0.040923822169783144
2021_07_DEN_CLE,2021,7,CLE,DEN,3,2.0,26.0,25.166666666666668,397.3333333333333,308.0,168.5,87.0,246.66666666666666,243.66666666666666,0.5,1.1666666666666667,24.0,24.25,392.5,287.25,175.5,91.75,236.5,224.5,0.5,0.75,0.5,0.5,0.04020433964408007,21.0,18.333333333333332,368.3333333333333,314.6666666666667,117.5,85.5,271.1666666666667,242.5,1.0,1.3333333333333333,19.0,21.0,348.0,346.25,111.0,94.5,258.75,267.5,0.75,1.75,0.5,0.25,0.026178814408900478
2021_07_WAS_GB,2021,7,GB,WAS,14,8.5,24.0,22.666666666666668,343.5,315.3333333333333,109.5,107.83333333333333,250.66666666666666,223.5,1.5,0.8333333333333334,26.5,20.25,377.25,306.5,129.5,92.0,262.0,236.0,1.75,0.5,0.8333333333333334,1.0,0.04079992538477197,22.666666666666668,31.0,336.1666666666667,423.0,106.33333333333333,113.5,233.83333333333334,317.3333333333333,1.1666666666666667,1.5,22.5,34.25,337.75,430.75,106.25,107.0,233.0,329.5,1.25,1.75,0.3333333333333333,0.25,0.020475217801274287
